,-1,0,1,2
"[-11.0, 54.0, 22.0, 32.0]",-17.4935602465,-6.34968521716,2.79942225287,-15.60018259
"[-2.0, 40.0, 23.0, 17.0]",-8.06875339032,7.68514481417,-7.44560423651,-5.54004457608
"[0.0, 11.0, 11.0, 0.0]",-8.18739809168,12.902432146,-4.6412483529,-7.26624584912
"[-17.0, 49.0, 16.0, 33.0]",-12.1170392985,19.0503450377,-2.23748801306,-8.99309124923
"[-11.0, 21.0, 14.0, 7.0]",-5.631427958,26.3433194723,-0.673418402762,-3.68443617517
"[14.0, 35.0, 4.0, 31.0]",-1.78794878444,35.1759904908,0.517269434507,0.415519842105
"[4.0, 32.0, 9.0, 23.0]",2.99459888003,6.49679546609,44.6591077563,0.3830884567
"[-9.0, 42.0, 32.0, 10.0]",7.760408911,56.549315504,9.38589534945,11.5639498184
"[6.0, 17.0, 3.0, 14.0]",1.29710880884,16.9368517701,66.5708929147,-0.238657460695
"[-44.0, 52.0, 43.0, 9.0]",-13.9939193786,15.9529356798,75.1535878596,-12.4330753282
"[80.0, 102.0, 12.0, 90.0]",-0.461931314613,1.47881305053,18.2667749159,2.66340404262
"[-20.0, 47.0, 31.0, 16.0]",-9.44660016208,9.06254532792,2.5429998146,-7.16257179232
"[-32.0, 39.0, 33.0, 6.0]",-10.599448014,0.291549621999,8.35919438507,-14.408944369
"[-27.0, 33.0, 31.0, 2.0]",-1.26903449683,6.54190296847,1.01587708415,-0.929493845133
"[37.0, 54.0, 11.0, 43.0]",0.510419339733,6.84170630818,0.431775064593,1.34899774553
"[-15.0, 36.0, 24.0, 12.0]",9.16274321714,12.5504430582,50.3591017491,8.01898430562
"[2.0, 19.0, 5.0, 14.0]",56.3881156631,3.2567005892,2.21226552904,12.4700460201
"[-34.0, 56.0, 36.0, 20.0]",25.4287021188,25.3669763864,24.052816548,128.195126262
"[-4.0, 36.0, 8.0, 28.0]",107.689445063,30.5329997058,18.7336055977,27.0376603548
"[10.0, 33.0, 10.0, 23.0]",23.7081209591,88.112981598,31.5738853994,18.2473553755
"[64.0, 63.0, -3.0, 66.0]",67.9619631463,16.2096514029,13.8645283818,8.88921073155
"[19.0, 33.0, 1.0, 32.0]",8.75697623916,46.2806280451,7.7240213715,10.5498256391
"[-17.0, 38.0, 23.0, 15.0]",108.666224014,40.6887784428,23.4159418582,40.7315995486
"[8.0, 27.0, 9.0, 18.0]",10.4135964875,10.5768856695,103.477025392,24.3306419848
"[-189.0, 199.0, 188.0, 11.0]",-14.6748083347,2.40419104739,31.6173312625,-8.48665540048
"[-46.0, 87.0, 54.0, 33.0]",-24.6964348286,26.8703959184,0.309864129421,-22.5947178536
"[45.0, 57.0, 21.0, 36.0]",-27.5773385591,-13.0145394267,-14.4168379137,-20.5581725938
"[-18.0, 45.0, 16.0, 29.0]",-30.9217460622,-12.1613126316,-12.0542955466,-34.066521411
"[-26.0, 66.0, 31.0, 35.0]",-19.663716361,-13.434653475,-14.1749401932,-27.8924106288
"[48.0, 91.0, 21.0, 70.0]",-15.7657492522,-11.8473052847,-10.0621873122,-13.6460584115
"[14.0, 36.0, 23.0, 13.0]",-21.8197711932,-2.01103783991,-7.08415367498,-20.8628421569
"[-5.0, 14.0, 8.0, 6.0]",-16.4874851427,5.05563554152,-2.98323233223,-18.9834800016
"[4.0, 42.0, 12.0, 30.0]",-24.342761564,24.6360315881,-11.0095075851,-26.9519380481
"[-23.0, 50.0, 23.0, 27.0]",-26.0547971605,-16.4485759755,-17.3377269913,-28.9057767389
"[-8.0, 33.0, 10.0, 23.0]",-26.0805041473,-16.1717011896,-15.3530825631,-30.556752957
"[-4.0, 74.0, 46.0, 28.0]",-33.4370083677,-16.3121440978,-16.3194791785,-37.7477479887
"[-44.0, 60.0, 60.0, 0.0]",-47.6713976125,-20.6633286966,-19.4113419097,-48.9802631504
"[8.0, 12.0, 10.0, 2.0]",-56.1933707869,-21.0607317319,-25.3293442749,-52.415232501
"[-30.0, 77.0, 45.0, 32.0]",-69.8002001673,-21.6122427613,-19.0906756893,-72.209576513
"[-87.0, 143.0, 80.0, 63.0]",-84.8205354553,-19.1819399265,-24.867408847,-69.7769944399
"[6.0, 76.0, 48.0, 28.0]",-77.0574196534,-18.3025859995,-11.0150405728,-79.072753854
"[-7.0, 57.0, 19.0, 38.0]",-120.700455616,-14.7755433418,-1.48229084473,-110.07598218
"[-198.0, 197.0, 192.0, 5.0]",-90.7497470187,-20.0201036976,-13.0795501242,-113.021372835
"[-1.0, 29.0, 11.0, 18.0]",-90.1445331365,-13.2969902522,-7.62140703776,-54.3527106301
"[-19.0, 70.0, 45.0, 25.0]",-97.046951233,-56.3593825264,-58.7237234918,-126.625711242
"[6.0, 75.0, 19.0, 56.0]",-102.3492993,-58.1721763491,-62.040504212,-96.2976483411
"[-9.0, 72.0, 53.0, 19.0]",-72.9770087131,-57.6342364837,-62.2363270756,-84.8955206104
"[96.0, 92.0, -5.0, 97.0]",-76.2656094519,-53.4367502431,-56.6338504325,-84.8990333969
"[12.0, 60.0, 40.0, 20.0]",-80.3185340284,-41.010676766,-49.102256927,-70.7409798419
"[-10.0, 32.0, 23.0, 9.0]",-76.0680483884,-38.6682053442,-42.3410577304,-61.4934149751
"[28.0, 61.0, 19.0, 42.0]",-64.8546253159,-38.4982204919,-47.6484231176,-77.4429214583
"[-29.0, 58.0, 35.0, 23.0]",-78.8320005827,-44.2930040154,-43.9947266583,-72.1472634447
"[0.0, 68.0, 18.0, 50.0]",-59.8995919094,-39.5176813776,-41.0075561526,-64.4553808903
"[30.0, 69.0, 18.0, 51.0]",-39.7303583062,-25.3873112973,-33.5157384632,-38.4225678877
"[33.0, 59.0, 30.0, 29.0]",-43.6044746342,-18.028546296,-22.3167938672,-84.8755686672
"[28.0, 47.0, 18.0, 29.0]",-56.685218512,-19.4557280975,-15.9634841962,-53.4939235906
"[7.0, 60.0, 31.0, 29.0]",-47.0526928027,-9.54259770013,-1.15180975356,-61.5513467766
"[-8.0, 29.0, 19.0, 10.0]",-55.2101682363,-10.0383785444,16.034917688,-52.7327737575
"[-50.0, 103.0, 75.0, 28.0]",-30.2309879279,21.7357491672,-1.69488166378,-35.0909967395
"[12.0, 65.0, 42.0, 23.0]",-42.2373580314,3.87571225212,24.8625451671,-24.4491020758
"[46.0, 34.0, 0.0, 34.0]",-11.0399743358,33.0248406498,11.5471542309,7.61385211084
"[52.0, 84.0, 24.0, 60.0]",12.8133269787,18.3810740241,8.13594326973,50.7955113914
"[66.0, 65.0, -15.0, 80.0]",68.6350318926,-1.44077979553,5.7005520309,20.7680903294
"[21.0, 53.0, -2.0, 55.0]",13.1164384342,13.9486647504,71.5467314179,20.2785109582
"[-2.0, 43.0, 22.0, 21.0]",84.8134831629,26.2253505936,19.8364023417,17.170011676
"[5.0, 12.0, 12.0, 0.0]",21.6195632584,82.0894766816,27.9455546787,15.8079823679
"[-68.0, 78.0, 69.0, 9.0]",22.9745706108,92.4945635987,45.0197384145,30.9674757171
"[-19.0, 71.0, 57.0, 14.0]",102.126576987,27.1194613355,43.7446855746,44.1574731634
"[-5.0, 45.0, 23.0, 22.0]",18.149217706,13.9689702672,120.908906425,25.338995588
"[-36.0, 49.0, 37.0, 12.0]",25.3413676571,19.3254351716,22.8481689034,56.7388871
"[39.0, 64.0, 26.0, 38.0]",17.6677244556,16.3513278369,5.19408880334,46.5948846572
"[-60.0, 61.0, 40.0, 21.0]",0.117575920704,12.9398617796,-4.36310191778,0.232101994377
"[4.0, 42.0, 9.0, 33.0]",-2.80898478673,-1.38371092918,-3.73715968842,7.38673128841
"[-7.0, 18.0, 15.0, 3.0]",-1.66939291829,-3.06690920158,0.026944068786,-1.49522283818
"[-47.0, 63.0, 50.0, 13.0]",8.30550410657,8.43447908965,3.30406203762,8.3402372221
"[47.0, 63.0, 4.0, 59.0]",0.544880210093,0.630296896802,0.775963931792,0.264036500942
"[-7.0, 38.0, 22.0, 16.0]",7.54034996452,43.9931665656,15.6924179371,7.88424866304
"[-15.0, 29.0, 23.0, 6.0]",46.9990593302,10.6492722751,10.7312530548,15.0104627053
"[39.0, 53.0, 14.0, 39.0]",5.2951158008,7.09040675032,9.35121623851,35.4795903367
"[-25.0, 41.0, 36.0, 5.0]",8.36558569899,9.47529929842,10.2238942478,22.9149609903
"[16.0, 21.0, 9.0, 12.0]",-1.91442075297,-1.27417049141,11.9577057376,5.29200039794
"[-23.0, 24.0, 18.0, 6.0]",-16.9629997155,-12.7517030577,-12.5813396666,-16.9148947568
"[-49.0, 71.0, 59.0, 12.0]",-26.8305391277,-18.8565926458,-18.8786573504,-32.6504112294
"[-30.0, 60.0, 33.0, 27.0]",-48.2530321735,-23.9923780968,-23.9553710314,-52.0147562306
"[-79.0, 92.0, 78.0, 14.0]",-69.8478026818,-30.2051778671,-26.9104719403,-47.4791318043
"[-41.0, 131.0, 48.0, 83.0]",-71.8875301423,-35.2011192985,-35.8556053499,-57.1051652059
"[16.0, 55.0, 8.0, 47.0]",-58.3261454964,-38.475854948,-39.7907536951,-59.2569459489
"[-22.0, 55.0, 35.0, 20.0]",-55.4963125079,-36.8416086873,-41.3906195395,-59.2839167904
"[47.0, 101.0, 28.0, 73.0]",-48.4503138058,-33.3894830233,-39.3236777177,-53.3648789194
"[-11.0, 33.0, 14.0, 19.0]",-66.5918784944,-32.6193034679,-34.8670459077,-57.213316841
"[-43.0, 72.0, 51.0, 21.0]",-62.9639179858,-33.7169050501,-34.0233579323,-51.6202378227
"[-8.0, 53.0, 44.0, 9.0]",-36.7255664573,-33.1976251733,-31.897790724,-59.7994540172
"[-14.0, 27.0, 13.0, 14.0]",-66.4337658409,-32.7926624833,-35.607762997,-41.7334097867
"[8.0, 19.0, 2.0, 17.0]",-37.5598348094,-34.822489999,-36.6795359281,-38.410600167
"[89.0, 105.0, 5.0, 100.0]",-32.1076331252,-22.1140327018,-28.6622734486,-31.4894566611
"[-17.0, 36.0, 20.0, 16.0]",-23.4961192637,-18.1108242278,-22.4030683559,-25.5249443599
"[24.0, 41.0, 9.0, 32.0]",-44.4642493031,-8.42575648817,-25.2403755111,-50.8690313852
"[-8.0, 23.0, 16.0, 7.0]",-19.3691272085,-10.9550602131,-16.0873969994,-17.9888803599
"[-4.0, 24.0, 20.0, 4.0]",-17.003025473,-9.90446039894,-4.20852401348,-14.4427550691
"[-86.0, 113.0, 89.0, 24.0]",-31.090010425,-12.4159175431,-6.42377740403,-44.8891538492
"[11.0, 42.0, 13.0, 29.0]",-22.8808723441,-7.2879997656,-5.40106340093,-27.5178418469
"[20.0, 39.0, 25.0, 14.0]",-4.98673794331,-4.95048736006,-3.76741933848,-12.6189464659
"[46.0, 91.0, 22.0, 69.0]",-9.19042410316,-5.1748672697,-1.73797771997,-4.67108092017
"[5.0, 42.0, 28.0, 14.0]",-8.15313968641,9.17492589232,-0.825270282391,-1.10540340179
"[-12.0, 13.0, 7.0, 6.0]",-4.45247847796,14.7036483849,-4.02194411043,-3.83258888444
"[1.0, 48.0, 26.0, 22.0]",5.13193391364,21.945495231,5.39927214372,1.10559520793
"[5.0, 28.0, 7.0, 21.0]",12.9049864778,38.6742839213,2.09835732948,9.79908402723
"[28.0, 54.0, 15.0, 39.0]",66.1990764717,1.81591043081,-11.2892807802,3.07451245658
"[61.0, 84.0, 20.0, 64.0]",49.2429583958,-7.53158046728,-12.135001025,-10.6321841817
"[-13.0, 29.0, 18.0, 11.0]",-6.74936691314,-3.27217830588,78.622867486,1.19459453004
"[-29.0, 13.0, 18.0, -5.0]",82.2541031017,-11.265695641,-14.5616006712,-9.16858464846
"[87.0, 101.0, 11.0, 90.0]",-12.2661046054,21.199899274,-21.736920158,-23.6559682743
"[13.0, 42.0, 28.0, 14.0]",-15.5135485064,37.7026717988,-18.195417278,-21.3167269448
"[-16.0, 57.0, 18.0, 39.0]",-12.4000685094,57.2171837417,-15.6583999868,-14.9423878032
"[-12.0, 58.0, 14.0, 44.0]",75.1729407721,-10.1533646471,-10.7506247345,-6.53265668821
"[-5.0, 60.0, 12.0, 48.0]",-8.3631982503,-11.1096740179,90.4278980139,1.34066922949
"[4.0, 13.0, 1.0, 12.0]",-11.3304147529,28.6846189746,-8.72291727371,-15.5039044187
"[-30.0, 42.0, 31.0, 11.0]",-4.2427744224,19.4702301609,-0.568689509214,-4.18088152127
"[19.0, 39.0, 5.0, 34.0]",-1.58693246044,2.97158047306,24.4136607767,-0.92748223939
"[10.0, 35.0, 11.0, 24.0]",24.0675162549,0.397714064021,-1.03972854251,0.816265720648
"[17.0, 40.0, 7.0, 33.0]",0.403644401016,18.6324920036,-1.09997767867,-1.60221519776
"[-1.0, 21.0, 11.0, 10.0]",22.3673968534,-2.58334115543,-15.3949415369,-18.7422274339
"[29.0, 20.0, 2.0, 18.0]",-2.79917681131,21.1711925474,-17.7500586491,-20.2999980726
"[12.0, 33.0, 6.0, 27.0]",27.3942117263,-6.14264859056,-20.3338396246,-19.8097556524
"[16.0, 32.0, 8.0, 24.0]",0.761580133218,35.9039376099,2.23157782545,6.57673063511
"[-21.0, 57.0, 23.0, 34.0]",-6.06072733598,-2.15781132304,-19.0983758526,-20.2209283519
"[20.0, 28.0, 3.0, 25.0]",-0.135691679432,6.51208925444,-16.3634612573,-14.7571558998
"[-10.0, 39.0, 18.0, 21.0]",16.4210330384,3.06890207209,-47.1996358092,-26.0150038095
"[-44.0, 52.0, 40.0, 12.0]",-17.8764309738,-31.9609723622,-62.0833743101,-53.5202649869
"[2.0, 22.0, 10.0, 12.0]",-20.9312069798,2.83317465285,-43.5498971245,-53.2472743624
"[-3.0, 20.0, 10.0, 10.0]",-32.321805886,-17.2633940846,-43.6195745909,-57.2148265426
"[8.0, 18.0, 9.0, 9.0]",-18.9852135932,-30.8757482764,-48.5936881457,-41.6493248405
"[-21.0, 24.0, 22.0, 2.0]",-40.6013725443,-26.1288165263,-44.9540453416,-41.4651581634
"[-4.0, 30.0, 4.0, 26.0]",-92.4671493929,-98.7733231286,-102.391843036,-100.189353185
"[28.0, 42.0, 15.0, 27.0]",-87.2018940424,-93.1640567579,-94.3189147983,-97.6753367109
"[2.0, 33.0, 19.0, 14.0]",-83.8878238888,-77.5713699146,-85.7239021871,-85.2778871322
"[-28.0, 38.0, 28.0, 10.0]",-66.5868006579,-60.0965128993,-67.2349905848,-65.2958414324
"[-15.0, 46.0, 17.0, 29.0]",-43.3423436218,-35.3288302513,-43.2187574692,-41.6767658178
"[11.0, 29.0, 13.0, 16.0]",-2.45514727522,9.14108051499,45.4728958598,2.63547132057
"[-65.0, 76.0, 72.0, 4.0]",3.32912532467,13.2151938111,59.7678409129,6.11471026918
"[-10.0, 13.0, 8.0, 5.0]",-10.4130137602,-2.7890274301,-14.0429644182,-15.2728823998
"[15.0, 45.0, 20.0, 25.0]",-9.47578254798,-8.67239158744,-2.45442427372,-8.4800449767
"[-19.0, 30.0, 17.0, 13.0]",-9.87854150009,-11.571964396,-11.887461556,-0.718183260373
"[10.0, 47.0, 12.0, 35.0]",39.7059040438,0.879500746257,0.346704440375,-2.37592348488
"[4.0, 19.0, 4.0, 15.0]",28.6925995265,-1.17224970144,-1.39527703676,-0.091015038341
"[-17.0, 18.0, 11.0, 7.0]",-0.12890630655,18.8054036356,0.582051226266,-1.08688590832
"[-7.0, 34.0, 29.0, 5.0]",21.7422721683,3.97739459597,3.02211640689,3.96306292492
"[23.0, 38.0, 10.0, 28.0]",2.04313449321,3.02989887631,10.8944190324,2.71562844595
"[-13.0, 25.0, 19.0, 6.0]",-20.8822094415,9.37671348522,-0.815412683844,-21.8690852014
"[-15.0, 13.0, 3.0, 10.0]",-15.4242218873,14.7939083276,-1.47722469896,-18.7589702385
"[4.0, 13.0, 0.0, 13.0]",13.7520596553,47.6158855011,7.69442606122,8.60156628113
"[48.0, 62.0, 9.0, 53.0]",61.5368196313,3.23291291177,-0.091615043448,16.044913881
"[65.0, 89.0, 21.0, 68.0]",4.43360876659,29.2232027818,-8.1659165805,-4.69769304425
"[22.0, 31.0, 0.0, 31.0]",5.98342364365,4.65204883482,-0.879266675964,43.875260175
"[-32.0, 58.0, 42.0, 16.0]",1.53904766448,8.95200412667,15.5272676121,0.71527403435
"[2.0, 22.0, 13.0, 9.0]",-11.4403987514,3.47752807674,12.7164647927,-0.213568757778
"[-4.0, 33.0, 25.0, 8.0]",-7.48757823154,25.0084224648,3.6018895358,-6.33603382827
"[56.0, 47.0, 0.0, 47.0]",176.004591617,37.7349180914,40.5799996429,48.2367927624
"[5.0, 26.0, 18.0, 8.0]",50.9592717821,159.965484241,51.3582532625,46.6536484693
"[-46.0, 56.0, 55.0, 1.0]",20.4727485832,21.4095494529,69.4574142299,177.630472182
"[-79.0, 89.0, 72.0, 17.0]",27.7039331575,15.2420999108,88.1868406301,35.6183262153
"[33.0, 59.0, 15.0, 44.0]",-16.7851648897,-3.04915522777,-3.04727022048,-24.2415057489
"[-15.0, 27.0, 17.0, 10.0]",-9.62749334433,-8.10463694535,-7.70555131018,-9.36760424322
"[30.0, 55.0, 23.0, 32.0]",-11.8453149972,-8.72391604232,-9.16064820877,-10.5792996782
"[-4.0, 32.0, 15.0, 17.0]",-15.5582471219,-9.50997216229,-9.14696548703,-15.1236050442
"[-19.0, 35.0, 23.0, 12.0]",-20.9740639579,-11.8452727065,-11.8409908896,-22.1855008423
"[-14.0, 53.0, 42.0, 11.0]",-24.026007753,-14.1333904644,-14.3920436112,-18.3658964533
"[-2.0, 26.0, 21.0, 5.0]",-48.0178420935,-16.9025878097,-16.8908752773,-58.6518522023
"[-29.0, 36.0, 27.0, 9.0]",-52.1233170581,-22.9213292955,-20.8702022915,-55.5460188279
"[3.0, 25.0, 17.0, 8.0]",-68.4897559914,-24.0226440662,-20.0601925034,-55.030567802
"[-34.0, 60.0, 48.0, 12.0]",-59.0795575178,-23.4656309081,-13.4093153249,-58.0846468156
"[-1.0, 36.0, 2.0, 34.0]",-74.6531098868,-23.4788056712,-6.87219662218,-55.186926094
"[-15.0, 47.0, 28.0, 19.0]",-47.4190937693,-21.771294568,1.04817684041,-41.4118632324
"[15.0, 25.0, 6.0, 19.0]",-60.1483562663,4.73960762283,-14.3885506129,-41.8131133591
"[5.0, 24.0, 3.0, 21.0]",-66.224845453,12.7070494592,-14.3098078863,-65.6503992625
"[-55.0, 106.0, 70.0, 36.0]",-68.5242244232,-12.8858133242,23.5474369448,-56.5267849875
"[-6.0, 37.0, 23.0, 14.0]",-53.5816235153,38.083632871,-5.04744165907,-65.4250085309
"[-78.0, 119.0, 76.0, 43.0]",-63.536527134,0.453965725846,30.4361819471,-76.5880888751
"[23.0, 20.0, 13.0, 7.0]",-81.3874921334,-47.8766236362,-44.9036154468,-67.5020126984
"[20.0, 38.0, 19.0, 19.0]",-74.4252372673,-47.8765947599,-48.195545577,-65.7113619752
"[2.0, 36.0, 6.0, 30.0]",-58.6382061802,-46.6389560937,-45.211696071,-48.2333301639
"[-6.0, 28.0, 14.0, 14.0]",-58.1801741155,-41.702684381,-39.5562370703,-76.1632847522
"[6.0, 29.0, 14.0, 15.0]",-51.5472451446,-40.7634100863,-33.7089408612,-50.2795795219
"[17.0, 33.0, 11.0, 22.0]",-44.2436240299,-31.8759501013,-24.2069009157,-53.7031554867
"[-16.0, 7.0, 16.0, -9.0]",-32.8071225529,-23.2838229202,-27.7008532221,-34.585607194
"[69.0, 64.0, -4.0, 68.0]",-31.2986518216,-22.0545031468,-20.3313679111,-15.5652148358
"[2.0, 22.0, 5.0, 17.0]",-27.2250204712,-20.4277911671,-2.64094402435,-33.163434311
"[-37.0, 41.0, 39.0, 2.0]",-26.2566491445,-8.12823171956,-19.6889451576,-34.5910576245
"[-12.0, 43.0, 40.0, 3.0]",-29.044181084,-11.7114887344,-9.34723592737,-30.1320835704
"[-17.0, 41.0, 28.0, 13.0]",-25.093916919,-12.2818556538,-7.60068159478,-27.961887306
"[4.0, 22.0, 16.0, 6.0]",-29.3445462601,-9.90262827297,4.62350634691,-18.557857398
"[35.0, 45.0, 5.0, 40.0]",-17.0616372493,-5.68087298133,13.4416117643,-22.0754843446
"[-6.0, 34.0, 28.0, 6.0]",-11.543086526,17.3353206287,-3.50527752803,-11.6448032843
"[8.0, 34.0, 9.0, 25.0]",-6.75674177494,20.5124250149,-1.35603837562,-17.5642844296
"[17.0, 28.0, 2.0, 26.0]",5.62374433378,24.324070251,1.0473130392,-0.554116511085
"[22.0, 35.0, 0.0, 35.0]",-4.59907177804,27.7631772622,10.3890371593,-6.20432099644
"[6.0, 11.0, 2.0, 9.0]",-12.4664984786,10.809005427,36.1082963358,-6.6209948182
"[-15.0, 32.0, 24.0, 8.0]",-17.3565250242,11.2775987047,47.3036901994,-7.76427910555
"[-17.0, 37.0, 26.0, 11.0]",2.55034526954,60.9997645283,26.3817134922,0.468194107894
"[15.0, 25.0, 8.0, 17.0]",4.09970070162,20.6079028286,3.55687707616,-2.14535575423
"[21.0, 51.0, 15.0, 36.0]",32.2583588618,18.1593858511,15.9062416305,8.33721250406
"[10.0, 23.0, 8.0, 15.0]",-13.3546423727,10.6480812492,61.4934350872,7.50082236378
"[-13.0, 32.0, 23.0, 9.0]",15.1459461705,54.7594302926,14.1496952532,9.3142707713
"[10.0, 25.0, 15.0, 10.0]",17.0067348493,13.3871310377,56.5854028959,15.6713831982
"[21.0, 32.0, 4.0, 28.0]",25.394431253,16.4391207133,61.6922962466,20.044597245
"[-7.0, 21.0, 7.0, 14.0]",66.9323648391,5.0495178007,5.70091094764,22.9739886465
"[39.0, 56.0, 12.0, 44.0]",11.7269985328,9.00409603217,25.1139280089,11.0548273078
"[14.0, 16.0, 5.0, 11.0]",30.1673628939,7.51430035788,10.1609723498,9.66819237898
"[-24.0, 40.0, 18.0, 22.0]",4.90497203139,21.4432120564,12.0381053807,13.7199361367
"[1.0, 28.0, 14.0, 14.0]",-0.724850213651,15.7618361495,4.42812287049,-0.709378279119
"[-4.0, 22.0, 16.0, 6.0]",0.659266090305,3.18582601906,14.8315724858,0.882102673952
"[-2.0, 29.0, 9.0, 20.0]",-6.21874671459,12.9929924395,3.54056921137,-4.29204636549
"[-12.0, 32.0, 27.0, 5.0]",3.56804091415,13.2034171238,3.71031353979,3.03250494627
"[30.0, 68.0, 8.0, 60.0]",14.0467868034,6.17882746575,7.85188436032,4.54794550678
"[-7.0, 41.0, 29.0, 12.0]",1.72217723878,4.04909307326,8.76370633735,21.0641831503
"[-27.0, 44.0, 36.0, 8.0]",2.42472524209,2.86668709389,2.46974954257,1.96340628552
"[-1.0, 31.0, 23.0, 8.0]",-20.1299875848,-20.770720209,-20.7726523108,-20.8428797367
"[1.0, 28.0, 27.0, 1.0]",-40.0854740684,-40.0586400005,-40.0513411612,-39.7291956105
"[9.0, 21.0, 3.0, 18.0]",-66.7771339324,-67.5620656724,-68.5553447436,-72.0991304184
"[29.0, 37.0, 6.0, 31.0]",6.45588737561,10.2348590499,-3.35587313434,-1.36044995549
"[18.0, 25.0, 14.0, 11.0]",9.44867165953,2.72065914306,-5.57960414292,-1.96512367046
"[2.0, 29.0, 11.0, 18.0]",4.43404240614,0.0463985083472,-10.0704330307,-7.16932877373
"[27.0, 37.0, 5.0, 32.0]",-15.4516522086,-12.7266070609,-19.1434866225,-18.6686652964
"[20.0, 21.0, 7.0, 14.0]",-12.2166871439,-16.9127061631,-18.2498531778,-18.7752887042
"[2.0, 19.0, 11.0, 8.0]",-9.72838040173,-17.2467582775,-22.6737541856,-22.6194890405
"[32.0, 52.0, 10.0, 42.0]",-17.3648706125,-7.93348501132,-18.0620731443,-22.1698395239
"[-45.0, 60.0, 53.0, 7.0]",-15.2017041677,-2.94911093227,-16.1929321731,-17.7689659332
"[0.0, 37.0, 12.0, 25.0]",-8.21717781906,5.11135860542,-13.7833109534,-14.5610128137
"[10.0, 43.0, 32.0, 11.0]",-8.93220384739,13.1452150091,-12.8078938912,-11.861374509
"[13.0, 27.0, 10.0, 17.0]",21.421115447,-4.13033370673,-21.2860091289,-20.9541851947
"[-18.0, 22.0, 12.0, 10.0]",-1.4788374579,35.3013914017,-4.62649660355,-12.2306573242
"[-44.0, 38.0, 45.0, -7.0]",11.4114632199,12.5076665804,47.1539503364,5.26584978065
"[-45.0, 61.0, 50.0, 11.0]",6.53029338489,13.9108951682,67.4767179155,7.97569343421
"[-11.0, 39.0, 19.0, 20.0]",19.2369254512,18.0831015228,74.9105731382,14.1788797835
"[13.0, 33.0, 17.0, 16.0]",23.1275889156,11.3460533075,13.00934021,83.2898535859
"[27.0, 28.0, 4.0, 24.0]",18.5694044991,14.9163647816,15.0951592553,58.2881615453
"[1.0, 49.0, 16.0, 33.0]",5.88146540249,7.16455216302,9.02805910538,30.1420432279
"[-17.0, 31.0, 20.0, 11.0]",6.95592123673,21.3630995369,7.22215528329,6.31277773683
"[-13.0, 35.0, 11.0, 24.0]",4.62018178213,4.25966441837,13.7799511329,3.58848168472
"[13.0, 28.0, 5.0, 23.0]",-0.940664341766,1.04704329123,6.10757706472,-0.695909718185
"[-5.0, 20.0, 5.0, 15.0]",-5.67626237161,1.62715029514,6.67310149846,-6.56804506746
"[71.0, 79.0, 7.0, 72.0]",3.20332544387,3.19016279201,3.19676866044,3.11924250065
"[-5.0, 32.0, 22.0, 10.0]",-2.57407038172,-2.53096619449,-3.03720319342,-2.23618862876
"[-1.0, 22.0, 7.0, 15.0]",-5.02958120952,-5.4652082082,-5.54884533624,-5.49782233514
"[4.0, 8.0, 6.0, 2.0]",3.38027431715,7.91436545453,-0.476063709798,-3.34149730895
"[-41.0, 46.0, 47.0, -1.0]",-8.84730316218,-9.21691591194,1.48948435693,-8.93502198707
"[7.0, 27.0, 6.0, 21.0]",-3.72486127341,-14.7348984225,-26.6881469821,-25.7910715334
"[17.0, 29.0, 10.0, 19.0]",1.99068874979,2.90573384176,35.9282575234,4.64487436974
"[-28.0, 28.0, 28.0, 0.0]",24.4971191428,2.07155657755,1.5404431838,0.55788708911
"[0.0, 33.0, 8.0, 25.0]",3.74135653731,28.9363627859,3.11048105115,2.33732264843
"[-1.0, 31.0, 14.0, 17.0]",7.53996323366,32.3302919582,5.17518913281,4.48846861523
"[-8.0, 17.0, 15.0, 2.0]",-8.12514938804,4.50153564743,35.9854976046,0.321482964207
"[-54.0, 72.0, 58.0, 14.0]",-4.84725261341,-4.86070932157,-4.47141900712,-5.66692592933
"[-10.0, 22.0, 16.0, 6.0]",-39.1601039352,-39.0558641059,-39.0185112799,-39.5989568811
"[24.0, 51.0, 18.0, 33.0]",-14.8967458841,-14.8266735843,-14.6380417832,-14.1064290295
"[-29.0, 49.0, 41.0, 8.0]",-30.7932685033,-30.6942628552,-30.1546678775,-31.0105054228
"[-4.0, 24.0, 14.0, 10.0]",11.4014501378,-1.0231185621,-5.30620042872,-2.01351143357
"[19.0, 17.0, 3.0, 14.0]",0.620874845763,-2.77991484826,-15.2835640182,-17.9747695484
"[47.0, 72.0, 14.0, 58.0]",-3.20934118658,-1.93352027257,-14.3373314302,-13.3024496397
"[-3.0, 18.0, 8.0, 10.0]",-15.4295242702,-15.0726861501,-17.5476519185,-19.9572010276
"[15.0, 23.0, -1.0, 24.0]",-15.3770591013,-15.5876492695,-29.048263453,-27.5299745663
"[60.0, 64.0, 0.0, 64.0]",-17.632474088,-16.6920817518,-25.106913575,-21.3555860368
"[-1.0, 10.0, 5.0, 5.0]",-14.7516853764,-15.2446787598,-21.9021518164,-26.356035329
"[-12.0, 27.0, 29.0, -2.0]",-12.5924342649,-12.0846226516,-15.2548882356,-16.5890672267
"[65.0, 84.0, 16.0, 68.0]",-58.0987256181,-59.1764529235,-59.4825572685,-60.3619188354
